original_edge_id,metis_locality_partition,BA1_residue,BA2_residue,BA3_residue
329432,3,1,1,3
329433,3,2,2,3
329434,3,3,3,3
329435,3,0,0,3
329436,3,1,1,3
329437,3,2,2,3
329438,3,3,3,3
329439,3,0,0,3
329440,3,2,2,3
329441,3,1,1,3
329442,3,2,2,3
329443,3,3,3,3
329444,3,3,3,3
329445,3,0,0,3
329446,3,1,1,3
329447,3,1,1,3
329448,3,2,2,1
329449,3,3,3,3
329450,3,0,0,3
329451,3,0,0,3
329452,3,0,0,0
329453,3,0,0,1
329454,2,0,0,2
329455,3,3,3,0
329456,3,2,2,2
329457,3,1,1,3
329458,3,2,2,3
329459,2,2,2,1
329460,3,1,1,2
329461,3,2,2,1
329462,3,3,3,1
329463,3,0,0,2
329464,3,1,1,0
329465,3,0,0,2
329466,3,3,3,0
329467,3,1,1,3
329468,3,2,2,0
329469,3,3,3,2
329470,3,3,3,3
329471,3,2,2,0
329472,3,1,1,3
329473,3,1,1,1
329474,3,0,0,0
329475,3,0,0,1
329476,3,2,2,3
329477,2,2,2,1
329478,3,3,3,0
329479,3,0,0,3
329480,3,2,2,1
329481,3,2,2,0
329482,3,2,2,0
329483,3,2,2,1
329484,3,3,3,2
329485,3,0,0,1
329486,3,1,1,0
329487,3,1,1,2
329488,3,1,1,0
329489,3,3,3,2
329490,3,3,3,3
329491,3,3,3,3
329492,3,2,2,1
329493,3,0,0,3
329494,3,2,2,2
329495,3,1,1,0
329496,3,1,1,3
329497,3,1,1,1
329498,3,0,0,2
329499,3,3,3,3
329500,3,3,3,3
329501,3,1,1,3
329502,3,0,0,0
329503,3,1,1,1
329504,3,2,2,0
329505,3,0,0,3
329506,3,0,0,1
329507,3,2,2,2
329508,3,0,0,0
329509,3,2,2,0
329510,3,3,3,2
329511,3,1,1,3
329512,3,2,2,1
329513,3,3,3,2
329514,3,2,2,3
329515,3,3,3,0
329516,3,0,0,1
329517,3,1,1,3
329518,3,2,2,0
329519,3,1,1,0
329520,3,3,3,0
329521,3,0,0,0
329522,3,1,1,2
329523,3,3,3,1
329524,3,0,0,1
329525,3,2,2,3
329526,3,2,2,3
329527,3,3,3,3
329528,3,1,1,1
329529,3,1,1,0
329530,3,3,3,2
329531,3,1,1,2
329532,3,2,2,1
329533,3,0,0,2
329534,3,1,1,3
329535,3,3,3,3
329536,3,3,3,1
329537,3,1,1,0
329538,3,0,0,2
329539,3,3,3,2
329540,3,2,2,1
329541,3,0,0,1
329542,3,1,1,2
329543,3,2,2,1
329544,3,0,0,1
329545,3,3,3,3
329546,3,0,0,3
329547,3,1,1,0
329548,3,3,3,2
329549,3,3,3,2
329550,3,0,0,1
329551,3,3,3,0
329552,3,2,2,1
329553,3,2,2,2
329554,3,1,1,2
329555,3,0,0,1
329556,3,2,2,0
329557,3,2,2,0
329558,3,3,3,0
329559,3,0,0,2
329560,3,1,1,1
329561,3,3,3,1
329562,3,0,0,0
329563,3,0,0,3
329564,3,2,2,2
329565,3,1,1,2
329566,3,3,3,2
329567,3,3,3,1
329568,3,3,3,2
329569,3,1,1,0
329570,3,1,1,1
329571,3,0,0,0
329572,3,0,0,1
329573,3,1,1,0
329574,3,2,2,2
329575,3,2,2,1
329576,3,1,1,2
329577,3,2,2,1
329578,3,0,0,0
329579,3,0,0,2
329580,3,0,0,1
329581,3,3,3,3
329582,3,1,1,3
329583,3,1,1,3
329584,3,2,2,3
329585,3,2,2,3
329586,3,3,3,3
329587,3,3,3,0
329588,3,2,2,2
329589,3,1,1,0
329590,3,0,0,1
329591,3,3,3,2
329592,3,2,2,0
329593,3,1,1,1
329594,3,0,0,2
329595,3,3,3,2
329596,3,3,3,0
329597,3,2,2,1
329598,3,1,1,2
329599,3,0,0,0
329600,3,3,3,1
329601,3,2,2,2
329602,3,1,1,3
329603,3,0,0,3
329604,3,0,0,0
329605,3,3,3,0
329606,3,2,2,1
329607,3,0,0,1
329608,3,1,1,2
329609,3,1,1,0
329610,3,2,2,3
329611,3,2,2,3
329612,3,1,1,2
329613,3,0,0,1
329614,3,1,1,0
329615,3,0,0,2
329616,3,3,3,0
329617,3,2,2,1
329618,3,1,1,2
329619,3,0,0,0
329620,3,3,3,1
329621,3,2,2,2
329622,3,0,0,0
329623,3,1,1,0
329624,3,3,3,1
329625,3,2,2,2
329626,3,3,3,0
329627,3,0,0,1
329628,3,1,1,2
329629,3,2,2,0
329630,3,3,3,1
329631,3,0,0,2
329632,3,1,1,0
329633,3,2,2,1
329634,3,3,3,1
329635,3,3,3,2
329636,3,0,0,0
329637,3,1,1,1
329638,3,2,2,2
329639,3,3,3,0
329640,3,0,0,1
329641,3,1,1,2
329642,3,2,2,0
329643,3,1,1,2
329644,3,3,3,3
329645,3,0,0,3
329646,3,1,1,3
329647,3,2,2,3
329648,3,2,2,3
329649,3,3,3,3
329650,3,0,0,3
329651,3,3,3,3
329652,3,1,1,3
329653,3,2,2,3
329654,3,3,3,3
329655,3,0,0,3
329656,3,1,1,3
329657,3,0,0,3
329658,3,2,2,3
329659,3,3,3,3
329660,3,0,0,3
329661,3,1,1,3
329662,3,2,2,3
329663,3,3,3,3
329664,3,0,0,3
329665,3,1,1,3
329666,3,2,2,3
329667,3,3,3,3
329668,3,0,0,3
329669,3,1,1,3
329670,3,2,2,3
329671,3,3,3,3
329672,3,0,0,3
329673,3,1,1,3
329674,3,2,2,3
329675,3,3,3,3
329676,3,0,0,3
329677,3,1,1,3
329678,3,2,2,3
329679,3,3,3,3
329680,3,0,0,3
329681,3,1,1,3
329682,3,2,2,3
329683,3,3,3,3
329684,3,1,1,3
329685,3,0,0,3
329686,3,1,1,3
329687,3,2,2,3
329688,3,3,3,3
329689,3,2,2,3
329690,3,3,3,1
329691,3,0,0,3
329692,3,1,1,3
329693,3,3,3,3
329694,3,3,3,1
329695,3,3,3,0
329696,3,0,0,3
329697,3,1,1,0
329698,3,0,0,2
329699,3,0,0,3
329700,3,0,0,3
329701,3,1,1,0
329702,3,2,2,2
329703,3,0,0,1
329704,3,2,2,0
329705,2,3,3,3
329706,3,1,1,2
329707,3,2,2,1
329708,3,3,3,2
329709,3,0,0,3
329710,3,1,1,0
329711,3,2,2,1
329712,3,1,1,3
329713,3,2,2,0
329714,3,1,1,3
329715,3,2,2,1
329716,3,3,3,0
329717,3,0,0,2
329718,3,2,2,3
329719,3,1,1,1
329720,3,0,0,0
329721,3,2,2,3
329722,3,0,0,2
329723,3,3,3,2
329724,3,2,2,0
329725,3,1,1,2
329726,3,3,3,1
329727,3,0,0,0
329728,3,1,1,1
329729,3,2,2,1
329730,3,2,2,0
329731,3,0,0,1
329732,3,3,3,3
329733,3,3,3,3
329734,3,1,1,2
329735,3,3,3,3
329736,3,1,1,1
329737,3,0,0,0
329738,3,3,3,3
329739,3,3,3,0
329740,3,1,1,1
329741,3,2,2,3
329742,3,2,2,3
329743,3,0,0,3
329744,3,2,2,0
329745,3,1,1,1
329746,3,0,0,3
329747,3,0,0,1
329748,3,1,1,0
329749,3,2,2,3
329750,3,1,1,0
329751,3,1,1,0
329752,3,1,1,0
329753,3,3,3,0
329754,3,3,3,2
329755,3,3,3,1
329756,3,3,3,2
329757,3,1,1,3
329758,3,0,0,0
329759,2,1,1,3
329760,3,2,2,0
329761,3,1,1,1
329762,2,2,2,3
329763,2,2,2,2
329764,3,3,3,1
329765,3,0,0,2
329766,3,2,2,2
329767,3,0,0,2
329768,3,1,1,1
329769,3,3,3,1
329770,3,0,0,3
329771,3,3,3,3
329772,3,0,0,1
329773,3,2,2,3
329774,3,0,0,3
329775,3,3,3,3
329776,3,3,3,2
329777,3,1,1,0
329778,3,0,0,1
329779,3,2,2,2
329780,3,3,3,2
329781,3,2,2,1
329782,3,0,0,2
329783,3,1,1,0
329784,3,3,3,1
329785,3,2,2,2
329786,3,0,0,2
329787,3,1,1,3
329788,3,0,0,3
329789,3,1,1,0
329790,3,3,3,0
329791,3,0,0,1
329792,3,2,2,2
329793,3,3,3,0
329794,3,2,2,2
329795,3,0,0,1
329796,3,1,1,1
329797,3,2,2,1
329798,3,3,3,2
329799,3,1,1,2
329800,3,2,2,2
329801,3,0,0,0
329802,3,1,1,0
329803,3,0,0,0
329804,3,3,3,1
329805,3,2,2,3
329806,3,1,1,1
329807,3,2,2,0
329808,3,1,1,1
329809,3,3,3,1
329810,3,2,2,1
329811,3,0,0,2
329812,3,3,3,0
329813,3,0,0,2
329814,3,1,1,0
329815,3,2,2,2
329816,3,0,0,0
329817,3,3,3,1
329818,3,1,1,2
329819,3,3,3,0
329820,3,2,2,1
329821,3,0,0,2
329822,3,1,1,0
329823,3,2,2,3
329824,3,3,3,3
329825,3,3,3,3
329826,3,0,0,3
329827,3,0,0,3
329828,3,1,1,3
329829,3,1,1,1
329830,3,2,2,2
329831,3,3,3,0
329832,3,0,0,1
329833,3,1,1,2
329834,3,2,2,0
329835,3,3,3,1
329836,3,0,0,2
329837,3,3,3,2
329838,3,1,1,0
329839,3,2,2,1
329840,3,3,3,2
329841,3,0,0,0
329842,3,1,1,1
329843,3,2,2,2
329844,3,3,3,3
329845,3,2,2,3
329846,3,2,2,1
329847,3,0,0,0
329848,3,0,0,2
329849,3,1,1,2
329850,3,0,0,0
329851,3,2,2,1
329852,3,3,3,3
329853,3,3,3,3
329854,3,1,1,0
329855,3,0,0,1
329856,3,3,3,2
329857,3,1,1,0
329858,3,2,2,2
329859,3,3,3,0
329860,3,0,0,1
329861,3,1,1,2
329862,3,2,2,0
329863,3,3,3,1
329864,3,0,0,2
329865,3,1,1,0
329866,3,2,2,1
329867,3,3,3,2
329868,3,0,0,0
329869,3,1,1,1
329870,3,2,2,2
329871,3,3,3,0
329872,3,0,0,1
329873,3,1,1,2
329874,3,2,2,0
329875,3,3,3,1
329876,3,2,2,1
329877,3,1,1,2
329878,3,0,0,0
329879,3,3,3,1
329880,3,2,2,2
329881,3,1,1,0
329882,3,0,0,1
329883,3,3,3,2
329884,3,2,2,0
329885,3,0,0,0
329886,3,0,0,1
329887,3,1,1,2
329888,3,2,2,0
329889,3,1,1,1
329890,3,3,3,3
329891,3,0,0,3
329892,3,1,1,3
329893,3,2,2,3
329894,3,2,2,3
329895,3,3,3,3
329896,3,0,0,3
329897,3,1,1,3
329898,3,2,2,3
329899,3,3,3,3
329900,3,3,3,3
329901,3,0,0,3
329902,3,1,1,3
329903,3,2,2,3
329904,3,3,3,3
329905,3,0,0,3
329906,3,1,1,3
329907,3,2,2,3
329908,3,3,3,3
329909,3,0,0,3
329910,3,1,1,3
329911,3,2,2,3
329912,3,3,3,3
329913,3,0,0,3
329914,3,1,1,3
329915,3,2,2,3
329916,3,3,3,3
329917,3,0,0,3
329918,3,1,1,3
329919,3,2,2,3
329920,3,3,3,3
329921,3,0,0,3
329922,3,1,1,3
329923,3,2,2,3
329924,3,3,3,3
329925,3,0,0,3
329926,3,0,0,3
329927,3,1,1,3
329928,3,1,1,3
329929,3,2,2,3
329930,3,1,1,3
329931,3,3,3,3
329932,3,0,0,1
329933,3,1,1,3
329934,3,2,2,3
329935,3,2,2,3
329936,3,1,1,1
329937,3,3,3,1
329938,3,0,0,3
329939,3,0,0,0
329940,3,2,2,2
329941,3,3,3,3
329942,3,2,2,3
329943,2,0,0,1
329944,3,0,0,2
329945,3,0,0,0
329946,3,0,0,0
329947,3,3,3,1
329948,3,2,2,2
329949,3,1,1,2
329950,3,2,2,0
329951,3,3,3,3
329952,3,0,0,2
329953,3,1,1,0
329954,3,3,3,3
329955,2,1,1,3
329956,3,1,1,3
329957,3,1,1,1
329958,2,0,0,0
329959,3,2,2,1
329960,3,2,2,3
329961,3,2,2,1
329962,3,3,3,0
329963,3,0,0,3
329964,3,3,3,0
329965,3,3,3,0
329966,3,2,2,0
329967,3,3,3,2
329968,3,3,3,2
329969,3,2,2,2
329970,3,0,0,1
329971,2,1,1,1
329972,3,1,1,0
329973,3,2,2,2
329974,3,1,1,3
329975,3,3,3,3
329976,3,1,1,1
329977,3,3,3,3
329978,3,0,0,3
329979,3,0,0,3
329980,3,0,0,1
329981,3,3,3,0
329982,3,2,2,1
329983,3,3,3,3
329984,3,1,1,2
329985,3,0,0,0
329986,3,1,1,3
329987,3,0,0,1
329988,3,0,0,3
329989,2,2,2,1
329990,3,3,3,0
329991,3,0,0,3
329992,3,0,0,0
329993,3,1,1,1
329994,3,0,0,0
329995,3,0,0,1
329996,3,3,3,1
329997,3,2,2,0
329998,3,1,1,2
329999,3,1,1,3
330000,3,2,2,2
330001,3,1,1,0
330002,3,3,3,0
330003,3,0,0,0
330004,3,1,1,1
330005,3,2,2,3
330006,3,1,1,1
330007,3,2,2,2
330008,3,3,3,1
330009,3,3,3,2
330010,3,1,1,0
330011,3,1,1,2
330012,3,2,2,3
330013,3,3,3,3
330014,3,1,1,1
330015,3,0,0,3
330016,3,2,2,3
330017,2,2,2,2
330018,2,3,3,0
330019,3,3,3,1
330020,3,2,2,1
330021,3,1,1,0
330022,3,2,2,2
330023,3,2,2,1
330024,3,3,3,0
330025,3,3,3,0
330026,3,0,0,2
330027,3,2,2,2
330028,3,3,3,0
330029,3,3,3,3
330030,3,0,0,3
330031,3,0,0,1
330032,3,2,2,1
330033,3,0,0,0
330034,3,3,3,1
330035,3,3,3,1
330036,3,0,0,1
330037,3,2,2,2
330038,3,1,1,2
330039,3,3,3,0
330040,3,2,2,2
330041,3,0,0,0
330042,3,1,1,1
330043,3,1,1,2
330044,3,1,1,2
330045,3,3,3,2
330046,3,2,2,0
330047,3,0,0,3
330048,3,2,2,2
330049,3,1,1,2
330050,3,0,0,1
330051,3,2,2,1
330052,3,2,2,0
330053,3,1,1,2
330054,3,3,3,2
330055,3,0,0,2
330056,3,3,3,1
330057,3,1,1,0
330058,3,1,1,2
330059,3,0,0,0
330060,3,2,2,1
330061,3,1,1,2
330062,3,3,3,0
330063,3,0,0,1
330064,3,2,2,2
330065,3,3,3,3
330066,3,1,1,3
330067,3,0,0,3
330068,3,2,2,3
330069,3,1,1,3
330070,3,3,3,3
330071,3,2,2,3
330072,3,0,0,3
330073,3,3,3,0
330074,3,0,0,1
330075,3,1,1,2
330076,3,2,2,0
330077,3,3,3,1
330078,3,0,0,2
330079,3,1,1,0
330080,3,2,2,1
330081,3,1,1,0
330082,3,3,3,2
330083,3,0,0,0
330084,3,1,1,1
330085,3,2,2,2
330086,3,3,3,0
330087,3,0,0,1
330088,3,3,3,2
330089,3,1,1,2
330090,3,3,3,0
330091,3,2,2,1
330092,3,1,1,0
330093,3,2,2,1
330094,3,0,0,3
330095,3,2,2,3
330096,3,1,1,0
330097,3,1,1,2
330098,3,0,0,2
330099,3,0,0,0
330100,3,1,1,1
330101,3,2,2,2
330102,3,3,3,0
330103,3,0,0,1
330104,3,1,1,2
330105,3,2,2,0
330106,3,3,3,1
330107,3,2,2,2
330108,3,3,3,0
330109,3,0,0,1
330110,3,1,1,2
330111,3,2,2,0
330112,3,3,3,1
330113,3,1,1,2
330114,3,0,0,0
330115,3,3,3,1
330116,3,2,2,2
330117,3,1,1,0
330118,3,3,3,1
330119,3,0,0,1
330120,3,2,2,2
330121,3,3,3,0
330122,3,0,0,1
330123,3,1,1,2
330124,3,2,2,0
330125,3,3,3,1
330126,3,0,0,2
330127,3,2,2,0
330128,3,1,1,0
330129,3,2,2,1
330130,3,3,3,2
330131,3,0,0,1
330132,3,0,0,3
330133,3,1,1,3
330134,3,2,2,3
330135,3,1,1,3
330136,3,3,3,3
330137,3,0,0,3
330138,3,1,1,3
330139,3,2,2,3
330140,3,3,3,3
330141,3,2,2,3
330142,3,0,0,3
330143,3,1,1,3
330144,3,2,2,3
330145,3,3,3,3
330146,3,0,0,3
330147,3,1,1,3
330148,3,2,2,3
330149,3,3,3,3
330150,3,0,0,3
330151,3,1,1,3
330152,3,2,2,3
330153,3,3,3,3
330154,3,0,0,3
330155,3,1,1,3
330156,3,2,2,3
330157,3,3,3,3
330158,3,0,0,3
330159,3,1,1,3
330160,3,2,2,3
330161,3,3,3,3
330162,3,0,0,3
330163,3,1,1,3
330164,3,2,2,3
330165,3,3,3,3
330166,3,0,0,3
330167,3,1,1,3
330168,3,2,2,3
330169,3,3,3,3
330170,3,0,0,3
330171,3,3,3,3
330172,3,3,3,3
330173,3,0,0,3
330174,3,0,0,3
330175,3,1,1,0
330176,3,3,3,1
330177,3,1,1,3
330178,3,0,0,3
330179,3,0,0,2
330180,3,2,2,2
330181,3,0,0,0
330182,3,2,2,2
330183,3,2,2,1
330184,3,1,1,0
330185,3,2,2,0
330186,3,0,0,1
330187,3,3,3,3
330188,3,1,1,3
330189,3,3,3,3
330190,3,1,1,1
330191,3,2,2,0
330192,3,2,2,1
330193,3,1,1,3
330194,2,3,3,1
330195,2,0,0,0
330196,3,1,1,3
330197,3,1,1,1
330198,3,1,1,3
330199,3,2,2,1
330200,3,3,3,0
330201,3,2,2,2
330202,3,2,2,3
330203,2,1,1,1
330204,3,0,0,0
330205,3,2,2,3
330206,3,0,0,1
330207,3,0,0,2
330208,3,0,0,1
330209,3,3,3,1
330210,2,3,3,0
330211,2,3,3,0
330212,3,2,2,2
330213,3,3,3,2
330214,3,0,0,2
330215,3,1,1,0
330216,3,2,2,3
330217,3,3,3,3
330218,3,3,3,2
330219,3,0,0,3
330220,3,1,1,3
330221,3,1,1,3
330222,3,0,0,1
330223,3,3,3,0
330224,2,1,1,1
330225,3,2,2,3
330226,3,3,3,2
330227,3,1,1,0
330228,3,3,3,3
330229,3,3,3,1
330230,3,0,0,3
330231,3,0,0,1
330232,3,1,1,0
330233,3,2,2,3
330234,3,3,3,2
330235,3,0,0,0
330236,3,3,3,1
330237,3,0,0,0
330238,3,1,1,2
330239,3,2,2,1
330240,3,0,0,1
330241,3,1,1,3
330242,3,0,0,2
330243,3,2,2,0
330244,3,0,0,1
330245,3,2,2,0
330246,3,1,1,2
330247,3,2,2,3
330248,3,3,3,1
330249,3,2,2,2
330250,3,1,1,2
330251,3,2,2,0
330252,3,3,3,0
330253,3,1,1,2
330254,3,2,2,3
330255,3,3,3,3
330256,3,2,2,2
330257,3,0,0,3
330258,3,0,0,3
330259,3,1,1,3
330260,3,3,3,0
330261,2,2,2,1
330262,3,1,1,0
330263,3,0,0,1
330264,3,3,3,2
330265,3,1,1,1
330266,3,2,2,0
330267,3,3,3,0
330268,3,0,0,2
330269,3,1,1,2
330270,3,0,0,0
330271,3,1,1,3
330272,3,3,3,3
330273,3,1,1,2
330274,3,2,2,0
330275,3,0,0,1
330276,3,3,3,1
330277,3,1,1,2
330278,3,2,2,1
330279,3,3,3,0
330280,3,3,3,1
330281,3,2,2,0
330282,3,0,0,1
330283,3,0,0,1
330284,3,3,3,2
330285,3,2,2,2
330286,3,2,2,0
330287,3,0,0,2
330288,3,1,1,0
330289,3,2,2,3
330290,3,3,3,1
330291,3,1,1,2
330292,3,2,2,0
330293,3,1,1,1
330294,3,2,2,0
330295,3,3,3,2
330296,3,0,0,1
330297,3,1,1,2
330298,3,3,3,0
330299,3,0,0,2
330300,3,2,2,1
330301,3,1,1,0
330302,3,3,3,1
330303,3,1,1,0
330304,3,0,0,2
330305,3,3,3,1
330306,3,2,2,2
330307,3,0,0,3
330308,3,3,3,3
330309,3,1,1,3
330310,3,0,0,3
330311,3,2,2,0
330312,3,3,3,1
330313,3,0,0,2
330314,3,1,1,0
330315,3,2,2,1
330316,3,3,3,2
330317,3,0,0,0
330318,3,1,1,1
330319,3,0,0,2
330320,3,2,2,2
330321,3,3,3,0
330322,3,0,0,1
330323,3,1,1,2
330324,3,2,2,0
330325,3,3,3,1
330326,3,0,0,3
330327,3,1,1,3
330328,3,1,1,3
330329,3,2,2,3
330330,3,0,0,2
330331,3,3,3,0
330332,3,3,3,0
330333,3,2,2,1
330334,3,0,0,0
330335,3,1,1,1
330336,3,2,2,3
330337,3,3,3,3
330338,3,2,2,2
330339,3,0,0,0
330340,3,2,2,2
330341,3,1,1,1
330342,3,3,3,2
330343,3,3,3,0
330344,3,2,2,1
330345,3,1,1,2
330346,3,0,0,0
330347,3,3,3,1
330348,3,0,0,0
330349,3,2,2,2
330350,3,1,1,0
330351,3,0,0,1
330352,3,3,3,2
330353,3,2,2,0
330354,3,1,1,1
330355,3,0,0,2
330356,3,3,3,0
330357,3,2,2,1
330358,3,1,1,2
330359,3,0,0,0
330360,3,3,3,1
330361,3,2,2,2
330362,3,1,1,0
330363,3,1,1,1
330364,3,0,0,1
330365,3,2,2,2
330366,3,3,3,0
330367,3,0,0,1
330368,3,1,1,2
330369,3,1,1,2
330370,3,2,2,0
330371,3,3,3,1
330372,3,0,0,2
330373,3,3,3,0
330374,3,1,1,3
330375,3,2,2,3
330376,3,3,3,3
330377,3,0,0,3
330378,3,0,0,3
330379,3,1,1,3
330380,3,2,2,3
330381,3,3,3,3
330382,3,0,0,3
330383,3,1,1,3
330384,3,1,1,3
330385,3,2,2,3
330386,3,3,3,3
330387,3,0,0,3
330388,3,1,1,3
330389,3,2,2,3
330390,3,3,3,3
330391,3,0,0,3
330392,3,1,1,3
330393,3,2,2,3
330394,3,3,3,3
330395,3,0,0,3
330396,3,1,1,3
330397,3,2,2,3
330398,3,3,3,3
330399,3,0,0,3
330400,3,1,1,3
330401,3,2,2,3
330402,3,3,3,3
330403,3,0,0,3
330404,3,1,1,3
330405,3,2,2,3
330406,3,3,3,3
330407,3,0,0,3
330408,3,1,1,3
330409,3,2,2,3
330410,3,3,3,3
330411,3,2,2,3
330412,3,0,0,3
330413,3,3,3,3
330414,3,1,1,3
330415,3,1,1,3
330416,3,2,2,0
330417,3,3,3,3
330418,3,0,0,3
330419,3,0,0,3
330420,3,1,1,1
330421,3,2,2,1
330422,3,0,0,3
330423,3,1,1,2
330424,3,3,3,0
330425,3,1,1,3
330426,3,2,2,3
330427,3,2,2,1
330428,3,0,0,2
330429,3,3,3,0
330430,3,1,1,0
330431,3,1,1,0
330432,3,2,2,1
330433,3,0,0,2
330434,3,3,3,0
330435,3,1,1,3
330436,3,3,3,1
330437,3,2,2,2
330438,3,3,3,3
330439,3,2,2,0
330440,3,1,1,3
330441,3,1,1,1
330442,3,0,0,0
330443,3,0,0,0
330444,3,2,2,3
330445,3,2,2,1
330446,3,3,3,0
330447,3,0,0,3
330448,3,2,2,2
330449,3,1,1,0
330450,3,2,2,2
330451,3,2,2,2
330452,3,2,2,1
330453,3,3,3,1
330454,3,1,1,1
330455,3,3,3,1
330456,3,1,1,2
330457,3,0,0,2
330458,3,0,0,3
330459,3,3,3,3
330460,3,0,0,0
330461,3,3,3,3
330462,3,2,2,1
330463,3,1,1,2
330464,2,1,1,2
330465,3,1,1,0
330466,3,3,3,1
330467,3,0,0,3
330468,3,3,3,3
330469,3,0,0,3
330470,3,2,2,0
330471,3,2,2,1
330472,3,0,0,3
330473,3,2,2,1
330474,3,3,3,0
330475,3,0,0,3
330476,3,0,0,1
330477,3,0,0,1
330478,3,1,1,1
330479,3,3,3,0
330480,3,0,0,0
330481,3,1,1,1
330482,3,0,0,1
330483,3,1,1,3
330484,3,0,0,0
330485,3,0,0,0
330486,3,3,3,1
330487,3,1,1,0
330488,3,2,2,1
330489,3,2,2,3
330490,2,1,1,1
330491,3,3,3,2
330492,3,3,3,0
330493,3,1,1,2
330494,3,2,2,2
330495,3,2,2,2
330496,3,3,3,3
330497,3,3,3,3
330498,3,1,1,0
330499,3,3,3,3
330500,3,2,2,3
330501,3,0,0,3
330502,3,1,1,1
330503,3,3,3,2
330504,3,2,2,2
330505,3,1,1,0
330506,3,0,0,2
330507,3,2,2,2
330508,3,0,0,2
330509,3,1,1,2
330510,3,3,3,1
330511,3,0,0,2
330512,3,1,1,0
330513,3,3,3,3
330514,3,2,2,3
330515,3,2,2,1
330516,3,3,3,2
330517,3,3,3,1
330518,3,0,0,0
330519,3,2,2,1
330520,3,0,0,0
330521,3,1,1,2
330522,3,2,2,1
330523,3,3,3,2
330524,3,3,3,0
330525,3,0,0,2
330526,3,1,1,0
330527,3,2,2,1
330528,3,1,1,1
330529,3,3,3,2
330530,3,2,2,0
330531,3,0,0,3
330532,3,1,1,1
330533,3,2,2,2
330534,3,0,0,1
330535,3,3,3,1
330536,3,2,2,2
330537,3,0,0,0
330538,3,1,1,0
330539,3,3,3,2
330540,3,0,0,1
330541,3,1,1,0
330542,3,2,2,2
330543,3,3,3,0
330544,3,1,1,1
330545,3,2,2,0
330546,3,3,3,2
330547,3,1,1,1
330548,3,0,0,2
330549,3,0,0,3
330550,3,1,1,3
330551,3,2,2,3
330552,3,2,2,3
330553,3,3,3,0
330554,3,0,0,1
330555,3,1,1,2
330556,3,2,2,0
330557,3,3,3,1
330558,3,0,0,2
330559,3,1,1,0
330560,3,2,2,1
330561,3,3,3,0
330562,3,3,3,2
330563,3,0,0,0
330564,3,1,1,1
330565,3,2,2,2
330566,3,3,3,0
330567,3,0,0,1
330568,3,1,1,3
330569,3,3,3,3
330570,3,0,0,3
330571,3,2,2,3
330572,3,0,0,2
330573,3,0,0,2
330574,3,2,2,0
330575,3,3,3,0
330576,3,1,1,1
330577,3,1,1,0
330578,3,2,2,3
330579,3,2,2,3
330580,3,1,1,1
330581,3,0,0,2
330582,3,1,1,0
330583,3,3,3,1
330584,3,2,2,2
330585,3,3,3,0
330586,3,0,0,1
330587,3,1,1,2
330588,3,2,2,0
330589,3,3,3,1
330590,3,0,0,2
330591,3,0,0,2
330592,3,1,1,0
330593,3,2,2,1
330594,3,3,3,2
330595,3,0,0,0
330596,3,1,1,1
330597,3,3,3,0
330598,3,2,2,2
330599,3,3,3,0
330600,3,0,0,1
330601,3,1,1,2
330602,3,2,2,0
330603,3,3,3,1
330604,3,0,0,2
330605,3,1,1,0
330606,3,2,2,1
330607,3,3,3,2
330608,3,0,0,0
330609,3,1,1,1
330610,3,2,2,2
330611,3,1,1,1
330612,3,3,3,0
330613,3,0,0,1
330614,3,1,1,2
330615,3,2,2,2
330616,3,2,2,3
330617,3,3,3,3
330618,3,0,0,3
330619,3,3,3,3
330620,3,1,1,3
330621,3,2,2,3
330622,3,3,3,3
330623,3,0,0,3
330624,3,1,1,3
330625,3,0,0,3
330626,3,2,2,3
330627,3,3,3,3
330628,3,0,0,3
330629,3,1,1,3
330630,3,2,2,3
330631,3,3,3,3
330632,3,0,0,3
330633,3,1,1,3
330634,3,2,2,3
330635,3,3,3,3
330636,3,0,0,3
330637,3,1,1,3
330638,3,2,2,3
330639,3,3,3,3
330640,3,0,0,3
330641,3,1,1,3
330642,3,2,2,3
330643,3,3,3,3
330644,3,0,0,3
330645,3,1,1,3
330646,3,2,2,3
330647,3,3,3,3
330648,3,0,0,3
330649,3,1,1,3
330650,3,2,2,3
330651,3,3,3,3
330652,3,1,1,3
330653,3,0,0,3
330654,3,1,1,3
330655,3,2,2,3
330656,3,3,3,3
330657,3,2,2,3
330658,3,0,0,0
330659,3,3,3,3
330660,3,1,1,3
330661,3,3,3,3
330662,3,1,1,0
330663,3,1,1,1
330664,3,0,0,3
330665,3,2,2,1
330666,3,3,3,2
330667,3,0,0,3
330668,3,0,0,3
330669,2,2,2,1
330670,3,0,0,2
330671,3,3,3,0
330672,3,3,3,0
330673,3,1,1,1
330674,3,2,2,2
330675,3,3,3,0
330676,3,1,1,2
330677,3,0,0,3
330678,3,1,1,0
330679,3,2,2,1
330680,3,1,1,3
330681,3,2,2,2
330682,3,1,1,3
330683,3,2,2,1
330684,3,3,3,0
330685,3,3,3,2
330686,3,2,2,3
330687,3,1,1,1
330688,3,0,0,0
330689,3,2,2,3
330690,3,0,0,2
330691,3,1,1,2
330692,3,1,1,2
330693,3,1,1,2
330694,3,0,0,0
330695,3,0,0,0
330696,3,2,2,1
330697,3,3,3,1
330698,3,1,1,1
330699,3,0,0,0
330700,3,2,2,3
